plant_id,name,lat,lon,country,capacity_m3_day,osm_type,osm_id,operator,tags_json
osm:way/386838289,محطة تحلية المياة والطاقة بالغبرة,23.6018997,58.4137212,,,way,386838289,Al Ghubrah Power and Desalination Company SAOC,"{""@id"": ""way/386838289"", ""landuse"": ""industrial"", ""name"": ""محطة تحلية المياة والطاقة بالغبرة"", ""name:en"": ""Ghubrah Power & Desalination Plant"", ""name:fa"": ""نیروگاه و نمک‌زدایی آب غبره"", ""operator"": ""Al Ghubrah Power and Desalination Company SAOC"", ""plant:output:electricity"": ""190 MW"", ""plant:source"": ""gas"", ""power"": ""plant"", ""@geometry"": ""center""}"
osm:way/761434596,Euro Arabian Specialist Dental Center,22.5928012,59.4975016,,,way,761434596,,"{""@id"": ""way/761434596"", ""amenity"": ""dentist"", ""building"": ""yes"", ""healthcare"": ""dentist"", ""name"": ""Euro Arabian Specialist Dental Center"", ""opening_hours"": ""Sa-We 09:00-21:00"", ""phone"": ""+968 9408 0100"", ""@geometry"": ""center""}"
osm:way/897718173,محطة تحلية مياه الصرف الصحي,22.9847507,57.3435253,,,way,897718173,,"{""@id"": ""way/897718173"", ""highway"": ""unclassified"", ""name"": ""محطة تحلية مياه الصرف الصحي"", ""oneway"": ""no"", ""@geometry"": ""center""}"
osm:way/1079022886,محطة تحلية المياه,25.6716585,56.2667608,,,way,1079022886,,"{""@id"": ""way/1079022886"", ""building"": ""yes"", ""name"": ""محطة تحلية المياه"", ""@geometry"": ""center""}"
osm:way/1236881046,Sharqiyah Desalination solar farm,21.9310725,59.6321193,,,way,1236881046,Total Energies,"{""@id"": ""way/1236881046"", ""name"": ""Sharqiyah Desalination solar farm"", ""operator"": ""Total Energies"", ""plant:method"": ""photovoltaic"", ""plant:output:electricity"": ""17 MW"", ""plant:source"": ""solar"", ""power"": ""plant"", ""@geometry"": ""center""}"
osm:node/3691000225,Maestro Cafe,17.0216218,54.0583946,,,node,3691000225,,"{""@id"": ""node/3691000225"", ""addr:city"": ""salalah"", ""addr:state"": ""dhofar"", ""addr:street"": ""Robat Street"", ""amenity"": ""restaurant"", ""name"": ""Maestro Cafe"", ""outdoor_seating"": ""yes""}"
osm:node/4957529779,Pro Tech,23.5742174,58.4165327,,,node,4957529779,,"{""@id"": ""node/4957529779"", ""addr:street"": ""Al Maha Street"", ""name"": ""Pro Tech"", ""shop"": ""electronics"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/5468980000,Euro-Divers Oman,23.5817935,58.6062562,,,node,5468980000,Euro-Divers,"{""@id"": ""node/5468980000"", ""addr:city"": ""Muscat"", ""addr:postcode"": ""940"", ""addr:street"": ""شارع السعيدية"", ""email"": ""oman@euro-divers.com"", ""name"": ""Euro-Divers Oman"", ""operator"": ""Euro-Divers"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""shop"": ""scuba_diving""}"
osm:node/5905940285,Kilimanjaro Cafe,23.5630949,58.4114101,,,node,5905940285,,"{""@id"": ""node/5905940285"", ""addr:street"": ""شارع المها"", ""amenity"": ""cafe"", ""cuisine"": ""african"", ""name"": ""Kilimanjaro Cafe"", ""opening_hours"": ""Mo-Su 09:00-23:59"", ""phone"": ""+96897865726""}"
osm:node/6409458586,Sombrero;مطعم سنبريرو,23.6551929,58.1820574,,,node,6409458586,,"{""@id"": ""node/6409458586"", ""amenity"": ""restaurant"", ""internet_access"": ""wlan"", ""name"": ""Sombrero;مطعم سنبريرو"", ""name:ar"": ""سام بريرو مكسيك""}"
osm:node/6723601486,Star zero fat,24.7462497,56.4504453,,,node,6723601486,,"{""@id"": ""node/6723601486"", ""amenity"": ""fast_food"", ""name"": ""Star zero fat""}"
osm:node/7973109137,FanoosPro,23.6404927,58.2039874,,,node,7973109137,,"{""@id"": ""node/7973109137"", ""description"": ""Media Production and Social Media Management Services and Interior Design"", ""ele"": ""Al Salam Tower - Second Floor - Office 22"", ""image"": ""https://www.instagram.com/fanoospro/"", ""name"": ""FanoosPro""}"
osm:node/11963206369,Macro Boost,23.6477298,58.2169797,,,node,11963206369,,"{""@id"": ""node/11963206369"", ""addr:street"": ""سكة 3127"", ""amenity"": ""restaurant"", ""cuisine"": ""arab;chinese;indian;japanese"", ""name"": ""Macro Boost"", ""name:ar"": ""ماكرو بوست"", ""opening_hours"": ""Mo-Su 09:00-00:00"", ""phone"": ""+96872277799"", ""website"": ""https://www.macroboost.com/""}"
